JOBID PARTITION NAME USER STATE TIME TIME_LIMIT NODES NODELIST(REASON) PRIORITY
6633710 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633690 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA5.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633689 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633688 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA4.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633687 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633686 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633685 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA2.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633684 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633683 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA2.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633682 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633681 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633680 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633679 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-AlphaFold2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633678 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633677 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633676 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633675 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633674 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-qMSA_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633673 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA15.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633672 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA14.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633671 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA13.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633670 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA13.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633669 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA11.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633668 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA11.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633667 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA10.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633666 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA9.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633665 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA8.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633664 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA7.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633663 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA6.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633662 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA6.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633661 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633660 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633659 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633658 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633657 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633656 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA3.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633655 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633654 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633653 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633652 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633651 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA2.hhb-DeepMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633650 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-q4JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633649 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-q3JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633648 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-q4JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633647 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-q3JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633646 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-q4JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633645 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-q3JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633644 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-q4JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633643 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-q3JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633642 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-q4JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633641 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-q3JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633640 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepJGI5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633639 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepJGI4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633638 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepJGI3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633637 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepJGI2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633636 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepJGI.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633635 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA5.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633634 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633633 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA5.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633632 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633631 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA4.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633630 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633629 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633628 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA2.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633627 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633626 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA2.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633625 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633624 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633623 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633622 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-AlphaFold2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633620 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633619 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633618 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633617 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633616 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-qMSA_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633615 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA15.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633614 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA14.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633613 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA13.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633612 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA13.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633611 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA11.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633610 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA11.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633609 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA10.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633608 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA9.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633607 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA8.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633606 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA7.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633605 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA6.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633603 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA6.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633602 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633601 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633600 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633599 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633598 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633597 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA3.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633596 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633595 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633594 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633593 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633592 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA.hhb-DeepMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633591 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-q4JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633590 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-q3JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633589 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-q4JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633588 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-q3JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633587 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-q4JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633586 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-q3JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633585 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-q4JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633584 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-q3JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633583 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-q4JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633582 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-q3JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633581 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepJGI5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633580 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepJGI4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633579 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepJGI3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633578 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepJGI2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633577 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepJGI.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633576 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA5.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633575 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633574 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA5.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633573 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633572 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA4.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633571 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633570 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633569 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA2.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633568 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633567 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA2.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633566 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA.hh3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633565 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633564 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633563 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-AlphaFold2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633562 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633561 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633560 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633559 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633558 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-qMSA_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633557 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA15.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633556 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA14.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633555 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA13.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633554 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA13.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633553 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA11.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633552 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA11.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633551 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA10.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633550 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA9.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633549 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA8.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633548 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA7.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633547 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA6.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633546 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA6.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633545 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA5.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633544 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA5.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633543 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA4.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633542 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA3.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633541 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA3.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633540 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA3.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633539 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA2.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633538 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA2.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633537 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA.hms_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633536 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA.jac_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633535 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-AlphaFold2-DeepMSA.hhb_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633534 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA5-q4JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633533 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA5-q3JGI5_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633532 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA5-q4JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633531 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA5-q3JGI4_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633530 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA5-q4JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633529 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA5-q3JGI3_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633528 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA5-q4JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633527 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA5-q3JGI2_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
6633526 gpu_mig40,gpu,spgpu AF2COMP-multi-v2-qMSA5-q4JGI_7nki zhengwei PENDING 0:00 1-00:00:00 1 (None) 1260
